text,label
哎，麻烦的我内分泌检查也没什么事没关系，他头痛跟手术关系不大的你头痛，你看看血压高不高，看看别的原因跟脑子关系不大的。,1
这比较像是丘疹性荨麻疹，像是某种虫咬后过敏发出来的免疫反应。,1
保骨针用了吗,0
肿瘤指标你手机上能查到吗，没这么快出结果,0
明显变化处理来得及的。,0
对的，最好月经第2-3天开始吃。,1
目前暂时不用手术治疗。,1
呃，可以在用的我一般都是卸完妆之后会再用比较温和的洗面奶再洗一遍，看个人习惯阿贝德玛卸妆水卸的非常干净的，他是在我们医院里面是做过那个临床观察的。,1
右肺外院术后复查，右余肺毛玻璃结节，不典型增生可能，左侧上叶结节待查,1
结节尚小，大概率还没到浸润腺癌，可能就是原位到微浸润，切除了就和正常人一样了,1
尽快把核酸做好吧。,0
囊肿可能大，定期随访即可，明年复查ct或MRI,1
达必妥针剂是目前非常有效的帮助止痒的生物制剂，第一次注射两支，以后每两周速注射一支，待病情完全控制住，一个月注射一支。,1
从照片上看是湿疹，建议外擦复方克霉唑乳膏，每天二次，好转后减停。,1
已经在给你安排时间了。,0
发作稀少、比如一个月1、2次、那么可以按需服药,1
嗯，从照片上来看呢，它就是单纯发炎了，不像丘疹，那么如果有丘疹就要需要皮肤科去看。,1
提前做好48h内核酸,0
十点之前睡觉，最晚不超过十一点半。,1
达必妥治疗6至11岁儿童重度AD患者16周，整体瘙痒改善大于50%，目前认为一般不会影响孩子生长发育。,1
等好了以后，不能一下子停药,1
现在皮疹明显瘙痒，建议：早上吃5mⅠ氯雷他定，晚上吃0.5ml西替利嗪滴剂，早晚各吃1粒复方甘草酸苷片（不会吃可弄碎）。,1
过个半年到一年可以复查一下ma好吧，然后把到时候再把图片发给我看一下。,1
啊活检报告是正常的，所以你不用太担心病毒感染外，红细胞就提示病毒感染，没有病变。,1
也可以在当地先用贝伐单抗治疗吧,1
手术切口部位感觉异常是正常现象，因为皮肤的感觉神经会有影响，疤痕愈合挛缩也会有影响。,1
嗯嗯。,0
根据这个结果，你随访就行了,0
脑梗情况怎么样,0
请问一下你的名字，因为上面没有平台上没有显示你的名字的信息，另外的话，现在还有其他什么药物吗。,0
请把以前在我们医院就诊时用的电子就诊卡发一下,0
反正检查归检查打那个HPV的疫苗归打HPV的疫苗各自各自行动好吧。,1
手术是帮助怀孕,1
如果还是那样估计有问题的,0
3、注意宠物身上是否有跳蚤等寄生虫，如有则及时处理；,1
是的，你理解的对的。,0
况且是我们一般是八毫米以上，切你七毫米是可以继续观察，继续观察就可以了，没几毫米。,1
控制好高血压糖尿病和高血脂。,1
"l  骨髓抑制：白细胞<3.6*10^9/L, 中性粒细胞<1.8*10^9/L, 血小板<85*10^9/L，血红蛋白<80g/L；",1
关于你，皮质层片的加了羌笛兄，这样做是对的啊，因为我们一般阿阿比特龙加场地说，在CRPC是一天两次在接受敏感阶段是一天一次啊，它主要的作用就是抑制了阿比特龙对肾上腺的皮质激素的一个负面影响，所以拼爹呢，一方面是加强了强迫症的一个治疗，同时还要考虑减量阿比特龙。,1
就是这个手术方式要探讨一下。,0
已经术后接近3年了，检查结果已看，术后恢复良好。,1
可以继续吃，一直吃不影响。,0
建议你月经第10天口服益玛欣早晚各2粒共10天。,1
留置导尿管是有可能会有血尿，多饮水观察一下即可。,1
对 每天吃,0
想多了,0
阿达帕林每晚睡前一次外用，粉刺和毛周角化部位均匀少量薄涂，注意涂多了就有刺激性。,1
3.1mm结石可以排出去的，多喝水，吃金钱草排石颗粒,1
热带水果芒果菠萝桃子猕猴桃等都不要吃,1
下周一手术,1
过度紧张担心了,0
呃，现在的放疗技术是能够聚焦于嗯，这个隆突下淋巴结的呃，放疗应该来说是嗯，效果还是不错的呃，但是你要问一下放疗科医生这个风险，比如说跟他沟通一下放射性肺炎啊啊，这个呃。,1
很难判断，看看医生的技术水平而定,0
我会用我的真诚、耐心和专业为您提供全方面的医疗服务！,0
如果您现在目前就诊时不方便的您就不用去管它还是就这么吃，呃，还是连着吃，就把一种颜色，吃完就再吃另外一种颜色，然后再换另外一个颜色就这么呃，吃下去不要紧的那个他现在目前的话月经只要周期是正常的，甚至于提前一个礼拜或者推后一个礼拜都是正常的就OK了，你把它记下来好吗，呃，接下来我六月份就开始有正常门诊了呃，如果方便您就来如果不方便的话就是我们再在网上再联系好吗。,1
晚期肿瘤目前只有借助于基因检测后的靶向治疗或者免疫治疗可以延缓病情发展,1
我们通常以核磁结果为准，目前核磁的囊肿都是控制良好,1
是的，指月经量高峰算起第5天复查B超检查，即使少量阴道流血未净。,1
图2 可以涂尿素咪康唑软膏  早晚一次,1
针对这些多发动脉瘤密网支架介入手术是目前比较好的选择,1
别客气,0
鼻炎，哮喘有吗？,0
请耐心等待入院通知，近期会提前通知您,0
目前无器质性病变表现，无需激进治疗,1
这是个节段性黑子,1
因为八点钟要开始看门诊，可能手机来不及回复。,0
我让蔡医生联系您，安排到上海住院事宜,0
ToRch。,0
预防措施,0
你挑个时间过来吧,0
所以这个也治疗起来也很麻烦的，因为你角质层太薄了，有的药吃了以后啊，他要去角质才能把这个呃里面内在的粉刺排除掉。,1
我在上面已经解答过你了。,0
开一下药,0
目前怀孕2个月，B超检查结果如何？,0
好的,0
内科就诊寻找肝功能异常原因并治疗再手术,1
目前仅通过B超还不能判断囊肿性质,0
好的，请报上您的名字，身份证号，李钊医生今天会帮您查看CT，然后再联系您,0
毕竟患者已经71岁，手术风险会比年轻人高。,1
呃，现在压力，从2.0调到1.5，嗯，就是为了让她引流，呃，速度稍微快一点，因为复查CT这个脑积水嗯减少的不是特别明显，那么让他留宿留得快一点呢，希望他的这个脑积水可以排的快一点，那么让他的大脑可以生长起来，嗯，这点1.5的压力呢，他不算特别低，所以一般不会引起这种引流过度的现象，那么回去还是观察孩子的生长发育的情况可能就是看他平时的一些呃活动啊反应啊，包括抬头啊，包括啊，翻身啊，这种情况有没有好转呢，还有还有一个就是监测头围后面吗，三个月左右再复查的具体再评估一下就可以了。,1
盐酸左西替利嗪片（迪皿） 5mg*15片 数量：1盒,1
我网上不开药的,0
你有入院证吗？,0
看看阴道出血是否停止？,0
不是有这儿的交流对话记录吗,0
你现在HPV是阴性的，结合这个TCT报告，考虑炎症可能性大，可以用药一段时间再复查,1
目前病情，良好的对症支持治疗才能延长患者生存。,0
1，放化疗后就要复查增强磁共振，以后每3个月一次复查。,1
目前我们门诊暂停了,0
呃，这个呃，从你上传的资料上看呢，这个患者的病史还是比较简单的就是做了根治手术之后，后来PSA升高超过0.2就是生化复发了，那么目前呢还在这个内分泌治疗用了内分泌治疗之后呢，降的比较好降到了0.006啊，将的很好，那么我建议就维持当前方案治疗，因为生化复发的患者呢，打针吃药至少要用两年左右的时间，好吧，我建议还是继续当前方案治疗可以再过个一两个月把患者带到门诊来再看一次。,1
纷乐和多西环素 一天都是早晚各一粒 饭后服用,1
AMH要大于2,1
半年后复查,1
那第一个呢，卡介苗肯定是暂时要停止关注了哈，不能再惯了第二个呢，像你这个情况呢，要改变这个治疗的方式，目前呢，主要是针对卡介苗引起的这个呃，化学性性的这种免疫性的炎症啊，来处理。,1
每年随访一次超声，不适随诊。,1
这个就需要系统治疗了 所以全身光疗对你来说是性价比最高的。,1
这是病毒性的，与免疫力下降有关。,1
那么你这小腹不舒服，腰酸可可可能有盆腔炎，但是呢，盆腔的话要做妇科的内诊双合诊来确诊就是医生一只手能伸到阴道里啊，把子宫给顶起来，另外就是哎呀这个子宫双附件缺让他去看看疼不疼啊，如果有压痛的话，那就是盆腔炎，如果有没有压痛，那就不是盆腔炎啊，有可能比方说太累啦，学习不好啊之类它也可以有这种不舒服，你先多多注意休息休息就会好的啊，如果确实是呃，一直按着小肚子有牙痛的话，那就考虑是盆腔炎，那附件炎啊，那就要口服头孢和甲硝唑啊，联合抗炎治疗一个礼拜。,1
夏天不可用保湿霜 最多用保湿乳。,1
睾酮值控制很好，PSA也非常低，治疗效果不错，维持目前治疗。,1
根据检查结果，目前考虑为多发转移，建议更换化疗方案进行治疗,1
可以暂时不用口服了 肿胀消退了吗？,1
呃，你好呀，我看了一下你这个八月份的上传的那个病历啊，因为最近后面的病例都没有上传，当时就是心情不好吗，呃，因为工作的原因，心情不好了以后所以造成了这种脱发，其实这个就是一个休止期脱发的常见的一种原因啊，所以对于你来说，第一个就是应该要来复诊，要看一下你和原来的照片的比较到底是进展还是好转，还是稳定的另外一个我要看看你脱发的活动性脱发的这个程度，到底怎么样，然后再来跟你定，如果很严重的可能要用一些激素类的这些药物去治疗的，所以建议来负责好吧，这周五的话我有门诊，你可以过来。,1
胸部以外的伤情需要询问ICU的医生呢，目前患者脑部的最新情况我并不清楚,0
收到，谢谢！,0
再次感谢您对我得信任和咨询工作的支持！,0
就是你这次吃十天的这个达芙通对吧。,0
只要是肝肾功能正常的人，就可以用药,1
